Site,SpeciesCode,Abundance,IND_BIOM
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,valebadi,1,0.1178
KH,valebadi,1,0.1178
KH,kilasppu,1,0.0136
KH,kilasppu,1,0.0136
KH,kilasppu,1,0.1178
KH,kilasu21,1,0.1178
KH,kilasu21,1,0.1178
KH,kilasu21,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,lobomoni,1,0.0136
KH,lobomoni,1,0.0136
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,valebadi,1,0.1178
KH,lobomoni,1,0.1178
KH,kilasppu,1,0.0136
KH,kilasppu,1,0.0136
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu7,1,0.0136
KH,kilaspu7,1,0.0136
KH,kilasppu,1,0.0136
KH,kilasppu,1,0.0136
KH,kilasppu,1,0.0136
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilasu21,1,0.0136
KH,kilasppu,1,0.1178
KH,kilasppu,1,0.1178
KH,kilasppu,1,0.1178
KH,kilasu21,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,ptycsimu,1,0.4165
KH,kilasu11,1,0.0136
KH,kilasu11,1,0.1178
KH,kilaspu7,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,ptycsppu,1,0.1178
KH,ptycsppu,1,0.1178
KH,ptycsppu,1,0.1178
KH,kilasppu,1,0.1178
KH,kilasppu,1,0.1178
KH,kilasppu,1,0.0136
KH,kilasppu,1,0.0136
KH,kilasppu,1,0.0136
KH,kilasppu,1,0.0136
KH,kilasu21,1,0.1178
KH,kilasu21,1,0.1178
KH,kilasu21,1,0.1178
KH,kilaspu7,1,0.0136
KH,kilaspu7,1,0.0136
KH,kilasu21,1,0.1178
KH,kilasu21,1,0.1178
KH,stenanal,1,0.1178
KH,ptycsimu,1,0.4165
KH,ptycsimu,1,0.4165
KH,ptycsimu,1,0.1178
KH,ptycsimu,1,0.0136
KH,ptycsimu,1,0.0136
KH,ptycsimu,1,0.0136
KH,kilasppu,1,0.1178
KH,kilasppu,1,0.1178
KH,kilasppu,1,0.1178
KH,kilasppu,1,0.1178
KH,kilasppu,1,0.0136
KH,kilasppu,1,0.0136
KH,kilasppu,1,0.0136
KH,kilasppu,1,0.0136
KH,kilasppu,1,0.0136
KH,kilasu11,1,0.1178
KH,kilasu11,1,0.1178
KH,kilasu11,1,0.0136
KH,kilasu11,1,0.0136
KH,kilasu11,1,0.0136
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilasu21,1,0.0136
KH,kilasu21,1,0.0136
KH,kilasu21,1,0.0136
KH,stenanal,1,0.1178
KH,kilaspu7,1,0.1178
KH,kilaspu7,1,0.1178
KH,kilaspu7,1,0.1178
KH,kilaspu7,1,0.1178
KH,ptycsppu,1,0.4165
KH,ptycsppu,1,0.4165
KH,ptycapic,1,0.4165
KH,ptycsimu,1,0.1178
KH,ptycsimu,1,0.1178
KH,kilasppu,1,0.1178
KH,kilasppu,1,0.1178
KH,kilasppu,1,0.1178
KH,kilasppu,1,0.1178
KH,kilasppu,1,0.0136
KH,kilasppu,1,0.0136
KH,kilasppu,1,0.0136
KH,kilasppu,1,0.0136
KH,kilasppu,1,0.0136
KH,kilasppu,1,0.0136
KH,kilasppu,1,0.0136
KH,kilasppu,1,0.0136
KH,kilasppu,1,0.0136
KH,kilasppu,1,0.0136
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilasu11,1,0.1178
KH,kilasu11,1,0.1178
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilasu21,1,0.1178
KH,kilasu21,1,0.1178
KH,kilasu21,1,0.1178
KH,kilasu21,1,0.1178
KH,kilasu21,1,0.1178
KH,kilasu21,1,0.1178
KH,kilasu21,1,0.1178
KH,kilasu21,1,0.1178
KH,kilasu21,1,0.0136
KH,kilasu21,1,0.0136
KH,lobomoni,1,0.1178
KH,kilasppu,1,0.0136
KH,kilasppu,1,0.1178
KH,kilasppu,1,0.1178
KH,kilasppu,1,0.1178
KH,kilasppu,1,0.1178
KH,kilasppu,1,0.1178
KH,kilasppu,1,0.1178
KH,kilasppu,1,0.1178
KH,kilasppu,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilamicr,1,0.0136
KH,kilaspu7,1,0.0136
KH,kilaspu7,1,0.0136
KH,kilaspu7,1,0.0136
KH,kilasppu,1,0.1178
KH,kilasppu,1,0.1178
KH,kilasppu,1,0.1178
KH,kilasppu,1,0.0136
KH,kilasppu,1,0.0136
KH,kilasppu,1,0.0136
KH,kilasu21,1,0.1178
KH,kilasu21,1,0.1178
KH,kilasu21,1,0.1178
KH,kilasu21,1,0.1178
KH,kilasu21,1,0.1178
KH,kilaspu7,1,0.0136
KH,kilaspu7,1,0.0136
KH,kilaspu7,1,0.0136
KH,kilaspu7,1,0.0136
KH,kilaspu7,1,0.0136
KH,kilaspu7,1,0.0136
KH,lobomoni,1,0.0136
KH,lobomoni,1,0.0136
KH,lobomoni,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilasu11,1,0.0136
KH,kilasu11,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilasppu,1,0.0136
KH,kilasppu,1,0.0136
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,stenanal,1,0.1178
KH,kilaspu7,1,0.1178
KH,kilaspu7,1,0.1178
KH,kilasu11,1,0.0136
KH,kilasu11,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilasu21,1,0.1178
KH,kilasppu,1,0.0136
KH,kilasppu,1,0.0136
KH,kilasppu,1,0.0136
KH,kilasu21,1,0.1178
KH,kilaspu7,1,0.0136
KH,kilaspu7,1,0.0136
KH,kilasu21,1,0.1178
KH,kilasu21,1,0.1178
KH,kilasu21,1,0.1178
KH,lobomoni,1,0.0136
KH,lobomoni,1,0.0136
KH,lobomoni,1,0.0136
KH,lobomoni,1,0.0136
KH,lobomoni,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu7,1,0.0136
KH,kilaspu7,1,0.1178
KH,kilaspu7,1,0.1178
KH,lobomoni,1,0.0136
KH,kilasppu,1,0.0136
KH,kilasppu,1,0.0136
KH,kilamicr,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilasu21,1,0.1178
KH,kilasu21,1,0.1178
KH,kilasu21,1,0.1178
KH,stenanal,1,0.1178
KH,stenanal,1,0.1178
KH,lobomoni,1,0.0136
KH,kilaspu7,1,0.1178
KH,kilaspu7,1,0.1178
KH,kilasppu,1,0.0136
KH,kilasppu,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilamicr,1,0.0136
KH,kilamicr,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu7,1,0.1178
KH,kilaspu7,1,0.1178
KH,kilaspu7,1,0.1178
KH,kilasu11,1,0.0136
KH,stenanal,1,0.1178
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,paliinco,1,0.1178
KH,paliinco,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilasppu,1,0.0136
KH,kilasppu,1,0.0136
KH,paliinco,1,0.1178
KH,paliinco,1,0.1178
KH,paliinco,1,0.1178
KH,kilaspu7,1,0.1178
KH,kilaspu7,1,0.1178
KH,kilaspu7,1,0.1178
KH,kilaspu2,1,0.1178
KH,kilaspu2,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
